[that, aromatase]	3.0	7.06880301602262E-4
[that, have]	2.0	4.71253534401508E-4
[that, be]	1.0	2.35626767200754E-4
[that, most]	1.0	2.35626767200754E-4
[that, woman]	1.0	2.35626767200754E-4
[that, should]	2.0	4.71253534401508E-4
[that, take]	2.0	4.71253534401508E-4
[that, radiation]	4.0	9.42507068803016E-4
[that, it]	2.0	4.71253534401508E-4
[that, tamoxifen]	1.0	2.35626767200754E-4
[that, hormone]	1.0	2.35626767200754E-4
[that, can]	1.0	2.35626767200754E-4
[that, only]	1.0	2.35626767200754E-4
[that, switch]	1.0	2.35626767200754E-4
[that, these]	1.0	2.35626767200754E-4
[that, provide]	2.0	4.71253534401508E-4
[that, last]	1.0	2.35626767200754E-4
[that, could]	4.0	9.42507068803016E-4
[that, flush]	1.0	2.35626767200754E-4
[that, dislodge]	1.0	2.35626767200754E-4
[that, produce]	1.0	2.35626767200754E-4
[that, contain]	1.0	2.35626767200754E-4
[that, oral]	1.0	2.35626767200754E-4
[that, time]	1.0	2.35626767200754E-4
[that, you]	1.0	2.35626767200754E-4
[that, compare]	1.0	2.35626767200754E-4
[that, deficiency]	1.0	2.35626767200754E-4
[that, dna]	1.0	2.35626767200754E-4
[that, fix]	1.0	2.35626767200754E-4
[that, deficient]	1.0	2.35626767200754E-4
[that, long-term]	1.0	2.35626767200754E-4
[that, long]	1.0	2.35626767200754E-4
[that, enable]	1.0	2.35626767200754E-4
[that, oleic]	1.0	2.35626767200754E-4
[that, act]	1.0	2.35626767200754E-4
[that, create]	1.0	2.35626767200754E-4
[that, influence]	1.0	2.35626767200754E-4
[that, bring]	1.0	2.35626767200754E-4
[that, normally]	1.0	2.35626767200754E-4
[call, a]	1.0	2.35626767200754E-4
[call, arimidex]	1.0	2.35626767200754E-4
[call, aromasin]	1.0	2.35626767200754E-4
[call, ductal]	1.0	2.35626767200754E-4
[call, her-2]	1.0	2.35626767200754E-4
[call, lymph-node]	1.0	2.35626767200754E-4
[aromatase, inhibitor]	14.0	0.003298774740810556
[inhibitor, as]	1.0	2.35626767200754E-4
[inhibitor, from]	1.0	2.35626767200754E-4
[inhibitor, call]	2.0	4.71253534401508E-4
[inhibitor, appear]	1.0	2.35626767200754E-4
[inhibitor, or]	1.0	2.35626767200754E-4
[inhibitor, woman]	1.0	2.35626767200754E-4
[inhibitor, should]	2.0	4.71253534401508E-4
[inhibitor, say]	1.0	2.35626767200754E-4
[inhibitor, become]	1.0	2.35626767200754E-4
[inhibitor, block]	1.0	2.35626767200754E-4
[inhibitor, howell]	1.0	2.35626767200754E-4
[appear, to]	3.0	7.06880301602262E-4
[sharply, reduce]	1.0	2.35626767200754E-4
[reduce, cancer]	1.0	2.35626767200754E-4
[reduce, they]	1.0	2.35626767200754E-4
[reduce, recurrence]	1.0	2.35626767200754E-4
[reduce, the]	6.0	0.001413760603204524
[chance, of]	4.0	9.42507068803016E-4
[chance, that]	1.0	2.35626767200754E-4
[will, develop]	1.0	2.35626767200754E-4
[will, be]	5.0	0.00117813383600377
[will, investigate]	2.0	4.71253534401508E-4
[will, donate]	1.0	2.35626767200754E-4
[will, kill]	1.0	2.35626767200754E-4
[develop, a]	8.0	0.001885014137606032
[develop, new]	1.0	2.35626767200754E-4
[develop, breast]	1.0	2.35626767200754E-4
[develop, the]	1.0	2.35626767200754E-4
[develop, better]	1.0	2.35626767200754E-4
[develop, intervention]	1.0	2.35626767200754E-4
[in, a]	16.0	0.003770028275212064
[in, breast]	4.0	9.42507068803016E-4
[in, patient]	2.0	4.71253534401508E-4
[in, they]	1.0	2.35626767200754E-4
[in, wednesday]	1.0	2.35626767200754E-4
[in, the]	52.0	0.012252591894439209
[in, that]	1.0	2.35626767200754E-4
[in, woman]	4.0	9.42507068803016E-4
[in, treat]	1.0	2.35626767200754E-4
[in, this]	1.0	2.35626767200754E-4
[in, development]	1.0	2.35626767200754E-4
[in, which]	1.0	2.35626767200754E-4
[in, only]	1.0	2.35626767200754E-4
[in, we]	1.0	2.35626767200754E-4
[in, manchester]	1.0	2.35626767200754E-4
[in, san]	1.0	2.35626767200754E-4
[in, these]	1.0	2.35626767200754E-4
[in, boston]	1.0	2.35626767200754E-4
[in, cell]	1.0	2.35626767200754E-4
[in, high]	1.0	2.35626767200754E-4
[in, chicago]	1.0	2.35626767200754E-4
[in, just]	2.0	4.71253534401508E-4
[in, 42]	1.0	2.35626767200754E-4
[in, advance]	1.0	2.35626767200754E-4
[in, kansas]	1.0	2.35626767200754E-4
[in, time]	1.0	2.35626767200754E-4
[in, australia]	1.0	2.35626767200754E-4
[in, general]	1.0	2.35626767200754E-4
[in, evidence]	1.0	2.35626767200754E-4
[in, taiwan]	2.0	4.71253534401508E-4
[in, inhibit]	1.0	2.35626767200754E-4
[in, next]	1.0	2.35626767200754E-4
[in, addition]	1.0	2.35626767200754E-4
[in, vitro]	1.0	2.35626767200754E-4
[in, familial]	1.0	2.35626767200754E-4
[in, understand]	1.0	2.35626767200754E-4
[in, m.d.]	1.0	2.35626767200754E-4
[in, over]	1.0	2.35626767200754E-4
[in, technology]	1.0	2.35626767200754E-4
[in, olive]	1.0	2.35626767200754E-4
[in, girona]	1.0	2.35626767200754E-4
[in, scotland]	1.0	2.35626767200754E-4
[in, slow]	1.0	2.35626767200754E-4
[in, predict]	2.0	4.71253534401508E-4
[in, rotterdam]	1.0	2.35626767200754E-4
[in, 2004]	1.0	2.35626767200754E-4
[other, breast]	1.0	2.35626767200754E-4
[other, cancer]	1.0	2.35626767200754E-4
[other, study]	1.0	2.35626767200754E-4
[other, have]	1.0	2.35626767200754E-4
[other, and]	1.0	2.35626767200754E-4
[other, expert]	2.0	4.71253534401508E-4
[other, hormone]	1.0	2.35626767200754E-4
[other, research]	1.0	2.35626767200754E-4
[other, ongoing]	1.0	2.35626767200754E-4
[other, scientist]	1.0	2.35626767200754E-4
[other, test]	1.0	2.35626767200754E-4
[or, a]	1.0	2.35626767200754E-4
[or, have]	1.0	2.35626767200754E-4
[or, be]	1.0	2.35626767200754E-4
[or, hormone]	1.0	2.35626767200754E-4
[or, simply]	1.0	2.35626767200754E-4
[or, prevent]	1.0	2.35626767200754E-4
[or, another]	1.0	2.35626767200754E-4
[or, brca2]	1.0	2.35626767200754E-4
[or, aggressive]	1.0	2.35626767200754E-4
[or, create]	1.0	2.35626767200754E-4
[or, lymph]	1.0	2.35626767200754E-4
[or, radiotherapy]	1.0	2.35626767200754E-4
[or, ovarian]	1.0	2.35626767200754E-4
[or, dead]	1.0	2.35626767200754E-4
[have, a]	6.0	0.001413760603204524
[have, breast]	2.0	4.71253534401508E-4
[have, to]	1.0	2.35626767200754E-4
[have, the]	2.0	4.71253534401508E-4
[have, also]	1.0	2.35626767200754E-4
[have, find]	2.0	4.71253534401508E-4
[have, develop]	2.0	4.71253534401508E-4
[have, have]	3.0	7.06880301602262E-4
[have, spread]	2.0	4.71253534401508E-4
[have, be]	9.0	0.002120640904806786
[have, complete]	1.0	2.35626767200754E-4
[have, radiation]	1.0	2.35626767200754E-4
[have, on]	2.0	4.71253534401508E-4
[have, it]	1.0	2.35626767200754E-4
[have, not]	3.0	7.06880301602262E-4
[have, previously]	1.0	2.35626767200754E-4
[have, theorize]	1.0	2.35626767200754E-4
[have, produce]	1.0	2.35626767200754E-4
[have, similar]	1.0	2.35626767200754E-4
[have, help]	1.0	2.35626767200754E-4
[have, suggest]	1.0	2.35626767200754E-4
[have, generate]	1.0	2.35626767200754E-4
[have, significant]	1.0	2.35626767200754E-4
[have, steadily]	1.0	2.35626767200754E-4
[have, return]	1.0	2.35626767200754E-4
[have, attend]	1.0	2.35626767200754E-4
[have, invasive]	1.0	2.35626767200754E-4
[have, lymph-node]	1.0	2.35626767200754E-4
[have, initial]	1.0	2.35626767200754E-4
[spread, elsewhere]	1.0	2.35626767200754E-4
[spread, into]	1.0	2.35626767200754E-4
[spread, throughout]	1.0	2.35626767200754E-4
[result, of]	1.0	2.35626767200754E-4
[result, be]	1.0	2.35626767200754E-4
[result, and]	1.0	2.35626767200754E-4
[result, generally]	1.0	2.35626767200754E-4
[result, could]	1.0	2.35626767200754E-4
[be, a]	6.0	0.001413760603204524
[be, show]	1.0	2.35626767200754E-4
[be, more]	1.0	2.35626767200754E-4
[be, for]	1.0	2.35626767200754E-4
[be, to]	1.0	2.35626767200754E-4
[be, the]	9.0	0.002120640904806786
[be, from]	1.0	2.35626767200754E-4
[be, that]	3.0	7.06880301602262E-4
[be, be]	3.0	7.06880301602262E-4
[be, so]	2.0	4.71253534401508E-4
[be, recommend]	1.0	2.35626767200754E-4
[be, take]	3.0	7.06880301602262E-4
[be, go]	1.0	2.35626767200754E-4
[be, play]	1.0	2.35626767200754E-4
[be, important]	1.0	2.35626767200754E-4
[be, treat]	1.0	2.35626767200754E-4
[be, but]	1.0	2.35626767200754E-4
[be, unclear]	2.0	4.71253534401508E-4
[be, eligible]	2.0	4.71253534401508E-4
[be, one]	2.0	4.71253534401508E-4
[be, use]	2.0	4.71253534401508E-4
[be, promote]	1.0	2.35626767200754E-4
[be, true]	1.0	2.35626767200754E-4
[be, give]	2.0	4.71253534401508E-4
[be, not]	4.0	9.42507068803016E-4
[be, previously]	1.0	2.35626767200754E-4
[be, three]	1.0	2.35626767200754E-4
[be, continue]	1.0	2.35626767200754E-4
[be, even]	1.0	2.35626767200754E-4
[be, greater]	1.0	2.35626767200754E-4
[be, about]	2.0	4.71253534401508E-4
[be, at]	1.0	2.35626767200754E-4
[be, effective]	1.0	2.35626767200754E-4
[be, tend]	1.0	2.35626767200754E-4
[be, replace]	1.0	2.35626767200754E-4
[be, need]	2.0	4.71253534401508E-4
[be, different]	1.0	2.35626767200754E-4
[be, careful]	1.0	2.35626767200754E-4
[be, fund]	1.0	2.35626767200754E-4
[be, diagnose]	4.0	9.42507068803016E-4
[be, spot]	1.0	2.35626767200754E-4
[be, test]	2.0	4.71253534401508E-4
[be, among]	1.0	2.35626767200754E-4
[be, remove]	1.0	2.35626767200754E-4
[be, lead]	1.0	2.35626767200754E-4
[be, numerous]	1.0	2.35626767200754E-4
[be, impossible]	1.0	2.35626767200754E-4
[be, consider]	1.0	2.35626767200754E-4
[be, gene]	1.0	2.35626767200754E-4
[be, less]	2.0	4.71253534401508E-4
[be, likely]	1.0	2.35626767200754E-4
[be, conduct]	1.0	2.35626767200754E-4
[be, bad]	1.0	2.35626767200754E-4
[be, quote]	1.0	2.35626767200754E-4
[be, discourage]	1.0	2.35626767200754E-4
[be, contraindicate]	1.0	2.35626767200754E-4
[be, no]	2.0	4.71253534401508E-4
[be, advise]	1.0	2.35626767200754E-4
[be, carrier]	1.0	2.35626767200754E-4
[be, between]	1.0	2.35626767200754E-4
[be, expect]	1.0	2.35626767200754E-4
[be, extremely]	1.0	2.35626767200754E-4
[be, intend]	1.0	2.35626767200754E-4
[be, available]	1.0	2.35626767200754E-4
[be, now]	1.0	2.35626767200754E-4
[be, associate]	10.0	0.00235626767200754
[be, due]	1.0	2.35626767200754E-4
[be, publish]	2.0	4.71253534401508E-4
[be, lower]	1.0	2.35626767200754E-4
[be, stratify]	1.0	2.35626767200754E-4
[be, any]	1.0	2.35626767200754E-4
[be, measure]	1.0	2.35626767200754E-4
[be, able]	1.0	2.35626767200754E-4
[be, safe]	1.0	2.35626767200754E-4
[be, great]	1.0	2.35626767200754E-4
[be, attribute]	1.0	2.35626767200754E-4
[be, tell]	1.0	2.35626767200754E-4
[be, much]	2.0	4.71253534401508E-4
[be, 13.1]	1.0	2.35626767200754E-4
[be, essential]	1.0	2.35626767200754E-4
[be, completely]	1.0	2.35626767200754E-4
[be, protective]	2.0	4.71253534401508E-4
[be, aggressive]	1.0	2.35626767200754E-4
[be, implicate]	2.0	4.71253534401508E-4
[be, focus]	2.0	4.71253534401508E-4
[be, intrigue]	1.0	2.35626767200754E-4
[be, unknown]	1.0	2.35626767200754E-4
[be, good]	1.0	2.35626767200754E-4
[be, cure]	1.0	2.35626767200754E-4
[be, routinely]	1.0	2.35626767200754E-4
[be, genetically]	2.0	4.71253534401508E-4
[be, frequently]	1.0	2.35626767200754E-4
[be, carefully]	1.0	2.35626767200754E-4
[be, 93-percent]	1.0	2.35626767200754E-4
[be, why]	1.0	2.35626767200754E-4
[be, incorporate]	1.0	2.35626767200754E-4
[be, track]	1.0	2.35626767200754E-4
[so, researcher]	1.0	2.35626767200754E-4
[so, strong]	1.0	2.35626767200754E-4
[so, scientist]	1.0	2.35626767200754E-4
[so, keen]	1.0	2.35626767200754E-4
[strong, that]	1.0	2.35626767200754E-4
[strong, guideline]	1.0	2.35626767200754E-4
[recommend, as]	1.0	2.35626767200754E-4
[recommend, to]	1.0	2.35626767200754E-4
[recommend, that]	2.0	4.71253534401508E-4
[recommend, regular]	1.0	2.35626767200754E-4
[most, breast]	1.0	2.35626767200754E-4
[most, postmenopausal]	1.0	2.35626767200754E-4
[most, important]	1.0	2.35626767200754E-4
[most, --]	1.0	2.35626767200754E-4
[most, commonly]	1.0	2.35626767200754E-4
[postmenopausal, woman]	2.0	4.71253534401508E-4
[woman, as]	1.0	2.35626767200754E-4
[woman, to]	1.0	2.35626767200754E-4
[woman, will]	2.0	4.71253534401508E-4
[woman, in]	1.0	2.35626767200754E-4
[woman, be]	2.0	4.71253534401508E-4
[woman, strike]	1.0	2.35626767200754E-4
[woman, should]	3.0	7.06880301602262E-4
[woman, treat]	1.0	2.35626767200754E-4
[woman, whose]	2.0	4.71253534401508E-4
[woman, --]	2.0	4.71253534401508E-4
[woman, with]	9.0	0.002120640904806786
[woman, who]	10.0	0.00235626767200754
[woman, after]	1.0	2.35626767200754E-4
[woman, at]	1.0	2.35626767200754E-4
[woman, 's]	4.0	9.42507068803016E-4
[woman, need]	1.0	2.35626767200754E-4
[woman, sooner]	2.0	4.71253534401508E-4
[woman, under]	2.0	4.71253534401508E-4
[woman, just]	1.0	2.35626767200754E-4
[woman, lead]	1.0	2.35626767200754E-4
[woman, already]	2.0	4.71253534401508E-4
[strike, by]	1.0	2.35626767200754E-4
[by, a]	1.0	2.35626767200754E-4
[by, breast]	1.0	2.35626767200754E-4
[by, researcher]	2.0	4.71253534401508E-4
[by, the]	3.0	7.06880301602262E-4
[by, study]	1.0	2.35626767200754E-4
[by, promote]	1.0	2.35626767200754E-4
[by, which]	1.0	2.35626767200754E-4
[by, about]	1.0	2.35626767200754E-4
[by, these]	1.0	2.35626767200754E-4
[by, astrazeneca]	1.0	2.35626767200754E-4
[by, australian]	1.0	2.35626767200754E-4
[by, john]	1.0	2.35626767200754E-4
[by, regina]	1.0	2.35626767200754E-4
[by, up]	1.0	2.35626767200754E-4
[by, two-third]	1.0	2.35626767200754E-4
[by, 6]	1.0	2.35626767200754E-4
[by, 76]	1.0	2.35626767200754E-4
[by, far]	1.0	2.35626767200754E-4
[by, enrol]	2.0	4.71253534401508E-4
[should, be]	4.0	9.42507068803016E-4
[should, immediately]	2.0	4.71253534401508E-4
[should, take]	1.0	2.35626767200754E-4
[should, play]	1.0	2.35626767200754E-4
[should, become]	1.0	2.35626767200754E-4
[should, use]	1.0	2.35626767200754E-4
[should, not]	4.0	9.42507068803016E-4
[should, start]	1.0	2.35626767200754E-4
[should, allow]	1.0	2.35626767200754E-4
[immediately, begin]	2.0	4.71253534401508E-4
[begin, a]	1.0	2.35626767200754E-4
[begin, take]	1.0	2.35626767200754E-4
[take, a]	2.0	4.71253534401508E-4
[take, from]	1.0	2.35626767200754E-4
[take, tamoxifen]	1.0	2.35626767200754E-4
[take, only]	1.0	2.35626767200754E-4
[take, either]	1.0	2.35626767200754E-4
[take, oral]	4.0	9.42507068803016E-4
[take, thyroid]	1.0	2.35626767200754E-4
[soon, as]	1.0	2.35626767200754E-4
[complete, the]	1.0	2.35626767200754E-4
[complete, independence]	1.0	2.35626767200754E-4
[standard, regimen]	1.0	2.35626767200754E-4
[standard, therapy]	1.0	2.35626767200754E-4
[standard, recommendation]	1.0	2.35626767200754E-4
[standard, arsenal]	1.0	2.35626767200754E-4
[standard, test]	1.0	2.35626767200754E-4
[regimen, of]	1.0	2.35626767200754E-4
[surgery, in]	1.0	2.35626767200754E-4
[surgery, or]	1.0	2.35626767200754E-4
[surgery, radiation]	1.0	2.35626767200754E-4
[surgery, close]	1.0	2.35626767200754E-4
[radiation, for]	1.0	2.35626767200754E-4
[radiation, be]	2.0	4.71253534401508E-4
[radiation, and]	1.0	2.35626767200754E-4
[radiation, therapy]	2.0	4.71253534401508E-4
[radiation, which]	1.0	2.35626767200754E-4
[radiation, treatment]	1.0	2.35626767200754E-4
[radiation, without]	1.0	2.35626767200754E-4
[radiation, near]	1.0	2.35626767200754E-4
[and, a]	1.0	2.35626767200754E-4
[and, the]	3.0	7.06880301602262E-4
[and, that]	2.0	4.71253534401508E-4
[and, appear]	1.0	2.35626767200754E-4
[and, other]	1.0	2.35626767200754E-4
[and, have]	2.0	4.71253534401508E-4
[and, be]	3.0	7.06880301602262E-4
[and, often]	1.0	2.35626767200754E-4
[and, it]	2.0	4.71253534401508E-4
[and, this]	1.0	2.35626767200754E-4
[and, development]	2.0	4.71253534401508E-4
[and, whose]	1.0	2.35626767200754E-4
[and, can]	1.0	2.35626767200754E-4
[and, increase]	2.0	4.71253534401508E-4
[and, blood]	1.0	2.35626767200754E-4
[and, carry]	1.0	2.35626767200754E-4
[and, those]	1.0	2.35626767200754E-4
[and, then]	1.0	2.35626767200754E-4
[and, even]	1.0	2.35626767200754E-4
[and, possible]	1.0	2.35626767200754E-4
[and, die]	1.0	2.35626767200754E-4
[and, what]	1.0	2.35626767200754E-4
[and, technique]	1.0	2.35626767200754E-4
[and, draw]	1.0	2.35626767200754E-4
[and, insert]	1.0	2.35626767200754E-4
[and, less]	1.0	2.35626767200754E-4
[and, brca2]	2.0	4.71253534401508E-4
[and, may]	1.0	2.35626767200754E-4
[and, sr-16158]	1.0	2.35626767200754E-4
[and, colon]	1.0	2.35626767200754E-4
[and, accelerate]	1.0	2.35626767200754E-4
[and, colleague]	2.0	4.71253534401508E-4
[and, quickly]	1.0	2.35626767200754E-4
[and, possibly]	1.0	2.35626767200754E-4
[and, mortality]	1.0	2.35626767200754E-4
[and, 1970]	1.0	2.35626767200754E-4
[and, '70]	1.0	2.35626767200754E-4
[and, 13,285]	1.0	2.35626767200754E-4
[and, ageing]	1.0	2.35626767200754E-4
[and, ramon]	1.0	2.35626767200754E-4
[and, progression]	1.0	2.35626767200754E-4
[and, prevention]	2.0	4.71253534401508E-4
[and, environment]	1.0	2.35626767200754E-4
[and, fertility]	1.0	2.35626767200754E-4
[and, oxygen]	1.0	2.35626767200754E-4
[and, why]	1.0	2.35626767200754E-4
[and, environmental]	2.0	4.71253534401508E-4
[and, routine]	1.0	2.35626767200754E-4
[and, 74]	1.0	2.35626767200754E-4
[often, have]	1.0	2.35626767200754E-4
[often, chemotherapy]	1.0	2.35626767200754E-4
[chemotherapy, instead]	1.0	2.35626767200754E-4
[chemotherapy, --]	1.0	2.35626767200754E-4
[instead, first]	1.0	2.35626767200754E-4
[first, to]	1.0	2.35626767200754E-4
[first, report]	1.0	2.35626767200754E-4
[first, and]	1.0	2.35626767200754E-4
[first, go]	1.0	2.35626767200754E-4
[first, try]	1.0	2.35626767200754E-4
[first, place]	1.0	2.35626767200754E-4
[first, cooperation]	1.0	2.35626767200754E-4
[first, phase]	1.0	2.35626767200754E-4
[go, to]	1.0	2.35626767200754E-4
[go, on]	1.0	2.35626767200754E-4
[go, against]	1.0	2.35626767200754E-4
[on, a]	8.0	0.001885014137606032
[on, breast]	1.0	2.35626767200754E-4
[on, they]	2.0	4.71253534401508E-4
[on, risk]	1.0	2.35626767200754E-4
[on, the]	18.0	0.004241281809613572
[on, woman]	1.0	2.35626767200754E-4
[on, some]	1.0	2.35626767200754E-4
[on, tamoxifen]	1.0	2.35626767200754E-4
[on, one]	1.0	2.35626767200754E-4
[on, animal]	1.0	2.35626767200754E-4
[on, human]	1.0	2.35626767200754E-4
[on, tumour]	1.0	2.35626767200754E-4
[on, get]	1.0	2.35626767200754E-4
[older, drug]	2.0	4.71253534401508E-4
[older, woman]	2.0	4.71253534401508E-4
[expert, praise]	1.0	2.35626767200754E-4
[expert, say]	1.0	2.35626767200754E-4
[praise, the]	1.0	2.35626767200754E-4
[confirm, the]	1.0	2.35626767200754E-4
[confirm, that]	1.0	2.35626767200754E-4
[confirm, there]	1.0	2.35626767200754E-4
[play, a]	1.0	2.35626767200754E-4
[play, in]	1.0	2.35626767200754E-4
[play, some]	1.0	2.35626767200754E-4
[important, role]	1.0	2.35626767200754E-4
[important, but]	1.0	2.35626767200754E-4
[important, oncogene]	1.0	2.35626767200754E-4
[role, of]	2.0	4.71253534401508E-4
[role, that]	1.0	2.35626767200754E-4
[role, in]	2.0	4.71253534401508E-4
[treat, for]	2.0	4.71253534401508E-4
[treat, breast]	2.0	4.71253534401508E-4
[but, they]	2.0	4.71253534401508E-4
[but, the]	3.0	7.06880301602262E-4
[but, study]	1.0	2.35626767200754E-4
[but, also]	1.0	2.35626767200754E-4
[but, that]	2.0	4.71253534401508E-4
[but, in]	1.0	2.35626767200754E-4
[but, other]	2.0	4.71253534401508E-4
[but, be]	1.0	2.35626767200754E-4
[but, say]	1.0	2.35626767200754E-4
[but, it]	1.0	2.35626767200754E-4
[but, tamoxifen]	1.0	2.35626767200754E-4
[but, there]	1.0	2.35626767200754E-4
[but, we]	1.0	2.35626767200754E-4
[but, howell]	1.0	2.35626767200754E-4
[but, giordano]	1.0	2.35626767200754E-4
[but, during]	1.0	2.35626767200754E-4
[say, they]	2.0	4.71253534401508E-4
[say, wednesday]	1.0	2.35626767200754E-4
[say, the]	5.0	0.00117813383600377
[say, that]	3.0	7.06880301602262E-4
[say, in]	4.0	9.42507068803016E-4
[say, it]	2.0	4.71253534401508E-4
[say, joanne]	1.0	2.35626767200754E-4
[say, anthony]	1.0	2.35626767200754E-4
[say, eric]	1.0	2.35626767200754E-4
[say, doctor]	1.0	2.35626767200754E-4
[say, dr.]	2.0	4.71253534401508E-4
[say, oral]	1.0	2.35626767200754E-4
[say, monday]	2.0	4.71253534401508E-4
[say, follow-up]	1.0	2.35626767200754E-4
[say, menendez]	1.0	2.35626767200754E-4
[say, sandler]	1.0	2.35626767200754E-4
[it, have]	1.0	2.35626767200754E-4
[it, be]	6.0	0.001413760603204524
[it, by]	1.0	2.35626767200754E-4
[it, confirm]	1.0	2.35626767200754E-4
[it, remain]	1.0	2.35626767200754E-4
[it, all]	1.0	2.35626767200754E-4
[it, use]	1.0	2.35626767200754E-4
[it, increase]	1.0	2.35626767200754E-4
[it, do]	1.0	2.35626767200754E-4
[it, either]	1.0	2.35626767200754E-4
[it, continue]	1.0	2.35626767200754E-4
[it, could]	1.0	2.35626767200754E-4
[it, doctor]	1.0	2.35626767200754E-4
[it, really]	1.0	2.35626767200754E-4
[it, may]	1.0	2.35626767200754E-4
[it, boost]	1.0	2.35626767200754E-4
[it, indicate]	1.0	2.35626767200754E-4
[remain, unclear]	3.0	7.06880301602262E-4
[unclear, whether]	2.0	4.71253534401508E-4
[unclear, at]	1.0	2.35626767200754E-4
[whether, the]	1.0	2.35626767200754E-4
[whether, woman]	1.0	2.35626767200754E-4
[whether, all]	1.0	2.35626767200754E-4
[whether, there]	1.0	2.35626767200754E-4
[whether, weakened]	1.0	2.35626767200754E-4
[all, patient]	1.0	2.35626767200754E-4
[all, be]	1.0	2.35626767200754E-4
[all, say]	1.0	2.35626767200754E-4
[all, eligible]	1.0	2.35626767200754E-4
[eligible, for]	1.0	2.35626767200754E-4
[eligible, woman]	1.0	2.35626767200754E-4
[eligible, if]	1.0	2.35626767200754E-4
[some, of]	1.0	2.35626767200754E-4
[some, patient]	1.0	2.35626767200754E-4
[some, role]	1.0	2.35626767200754E-4
[some, 2,000]	1.0	2.35626767200754E-4
[some, evidence]	1.0	2.35626767200754E-4
[some, 215,990]	1.0	2.35626767200754E-4
[might, have]	1.0	2.35626767200754E-4
[might, still]	1.0	2.35626767200754E-4
[might, draw]	1.0	2.35626767200754E-4
[still, should]	1.0	2.35626767200754E-4
[still, first]	1.0	2.35626767200754E-4
[try, the]	1.0	2.35626767200754E-4
[tamoxifen, for]	1.0	2.35626767200754E-4
[tamoxifen, to]	1.0	2.35626767200754E-4
[tamoxifen, cut]	1.0	2.35626767200754E-4
[tamoxifen, they]	1.0	2.35626767200754E-4
[tamoxifen, or]	1.0	2.35626767200754E-4
[tamoxifen, be]	1.0	2.35626767200754E-4
[tamoxifen, first]	1.0	2.35626767200754E-4
[tamoxifen, can]	1.0	2.35626767200754E-4
[tamoxifen, do]	1.0	2.35626767200754E-4
[this, be]	6.0	0.001413760603204524
[this, year]	1.0	2.35626767200754E-4
[this, datum]	1.0	2.35626767200754E-4
[this, treatment]	1.0	2.35626767200754E-4
[this, trial]	1.0	2.35626767200754E-4
[this, could]	1.0	2.35626767200754E-4
[this, time]	1.0	2.35626767200754E-4
[this, disease]	2.0	4.71253534401508E-4
[very, large]	1.0	2.35626767200754E-4
[very, well]	1.0	2.35626767200754E-4
[there, be]	6.0	0.001413760603204524
[benefit, be]	1.0	2.35626767200754E-4
[benefit, and]	1.0	2.35626767200754E-4
[benefit, continue]	1.0	2.35626767200754E-4
[benefit, justify]	1.0	2.35626767200754E-4
[become, part]	2.0	4.71253534401508E-4
[part, of]	3.0	7.06880301602262E-4
[therapy, say]	1.0	2.35626767200754E-4
[therapy, however]	1.0	2.35626767200754E-4
[therapy, likely]	2.0	4.71253534401508E-4
[joanne, zujewski]	1.0	2.35626767200754E-4
[zujewski, of]	1.0	2.35626767200754E-4
[national, cancer]	4.0	9.42507068803016E-4
[national, institute]	1.0	2.35626767200754E-4
[national, health]	2.0	4.71253534401508E-4
[national, institutes]	1.0	2.35626767200754E-4
[institute, of]	2.0	4.71253534401508E-4
[institute, in]	1.0	2.35626767200754E-4
[institute, 's]	1.0	2.35626767200754E-4
[exact, timing]	1.0	2.35626767200754E-4
[exact, strategy]	1.0	2.35626767200754E-4
[timing, of]	1.0	2.35626767200754E-4
[how, to]	1.0	2.35626767200754E-4
[how, one]	1.0	2.35626767200754E-4
[how, daily]	1.0	2.35626767200754E-4
[one, of]	1.0	2.35626767200754E-4
[one, that]	1.0	2.35626767200754E-4
[one, have]	1.0	2.35626767200754E-4
[one, should]	1.0	2.35626767200754E-4
[one, hormone]	1.0	2.35626767200754E-4
[one, size]	1.0	2.35626767200754E-4
[use, of]	3.0	7.06880301602262E-4
[use, to]	3.0	7.06880301602262E-4
[use, they]	2.0	4.71253534401508E-4
[use, be]	1.0	2.35626767200754E-4
[use, these]	1.0	2.35626767200754E-4
[use, because]	1.0	2.35626767200754E-4
[use, oral]	2.0	4.71253534401508E-4
[before, they]	2.0	4.71253534401508E-4
[before, the]	1.0	2.35626767200754E-4
[before, change]	1.0	2.35626767200754E-4
[development, of]	12.0	0.002827521206409048
[development, in]	1.0	2.35626767200754E-4
[development, and]	1.0	2.35626767200754E-4
[whose, breast]	2.0	4.71253534401508E-4
[whose, disease]	1.0	2.35626767200754E-4
[whose, health]	1.0	2.35626767200754E-4
[promote, the]	1.0	2.35626767200754E-4
[promote, by]	1.0	2.35626767200754E-4
[hormone, to]	1.0	2.35626767200754E-4
[hormone, that]	1.0	2.35626767200754E-4
[hormone, estrogen]	1.0	2.35626767200754E-4
[hormone, treatment]	1.0	2.35626767200754E-4
[hormone, level]	1.0	2.35626767200754E-4
[hormone, regulate]	1.0	2.35626767200754E-4
[hormone, besides]	1.0	2.35626767200754E-4
[hormone, act]	1.0	2.35626767200754E-4
[hormone, affect]	1.0	2.35626767200754E-4
[hormone, slow]	1.0	2.35626767200754E-4
[hormone, replacement]	1.0	2.35626767200754E-4
