5793
promote	1719	12	2.6830470382388496
Holidays	12123	1	3.762903528499057
scenario	7453	3	3.285782273779395
1918	770	10	2.762678563727436
1917	6092	4	3.1607685618611283
red-brown	9800	1	3.762903528499057
1916	4178	8	2.859738566197147
1915	5061	6	2.9845273133437926
1914	4269	4	3.1607685618611283
1913	5055	6	2.9845273133437926
graphic	7455	6	2.9845273133437926
Cunningham	10081	1	3.762903528499057
situation	1430	16	2.558708570533166
1912	5032	4	3.1607685618611283
1911	4322	4	3.1607685618611283
legislation	6529	4	3.1607685618611283
clause	7629	1	3.762903528499057
Norman	6294	2	3.461798557525109
authenticity	6603	2	3.461798557525109
Annan	1528	1	3.762903528499057
Noel	12511	1	3.762903528499057
1921	9323	2	3.461798557525109
1920	4411	12	2.6830470382388496
Huisne	6703	1	3.762903528499057
Services	8921	2	3.461798557525109
claw	11446	2	3.461798557525109
lyric	3039	23	2.399673721481038
misrepresent	12314	1	3.762903528499057
clan	2075	1	3.762903528499057
1929	9300	2	3.461798557525109
1928	4416	2	3.461798557525109
quit	2402	6	2.9845273133437926
1927	6094	1	3.762903528499057
1926	10549	1	3.762903528499057
1925	6570	2	3.461798557525109
1924	4508	4	3.1607685618611283
1923	10201	3	3.285782273779395
fashion	4677	10	2.762678563727436
1922	5150	2	3.461798557525109
southwest	3672	4	3.1607685618611283
Greensboro	3284	1	3.762903528499057
medical	8111	2	3.461798557525109
lib	3143	1	3.762903528499057
Punk	11887	4	3.1607685618611283
adrastean	12837	2	3.461798557525109
lid	318	1	3.762903528499057
lie	7228	4	3.1607685618611283
source	869	51	2.0530784434834195
smell	570	2	3.461798557525109
lil	2499	4	3.1607685618611283
1932	5395	3	3.285782273779395
1931	5394	4	3.1607685618611283
1930	5251	9	2.808210972924222
lip	11800	1	3.762903528499057
36-piece	4649	3	3.285782273779395
slapping	10370	1	3.762903528499057
1939	4867	7	2.9175055095525466
1938	6036	4	3.1607685618611283
1937	6118	3	3.285782273779395
1936	4427	5	3.0637085593914173
mid-tempo	12735	2	3.461798557525109
1935	4420	3	3.285782273779395
1934	6814	3	3.285782273779395
1933	7520	3	3.285782273779395
Creation	5086	2	3.461798557525109
ballad	4913	4	3.1607685618611283
merit	6136	2	3.461798557525109
develop	1053	32	2.2576785748691846
Barton	5157	1	3.762903528499057
hydrocarbon	1969	1	3.762903528499057
1942	4493	4	3.1607685618611283
1941	8675	9	2.808210972924222
Yogi	11130	1	3.762903528499057
1940	13195	3	3.285782273779395
mockery	12070	1	3.762903528499057
district	1958	7	2.9175055095525466
overall	87	18	2.506505032404872
1949	6121	2	3.461798557525109
1948	10309	1	3.762903528499057
1947	10257	2	3.461798557525109
1946	7390	2	3.461798557525109
1945	4497	3	3.285782273779395
full	1126	24	2.3820170425748683
1944	13325	2	3.461798557525109
impersonal	7296	1	3.762903528499057
resistant	5957	1	3.762903528499057
1954	6848	3	3.285782273779395
1953	9428	1	3.762903528499057
1952	4531	4	3.1607685618611283
1951	10939	1	3.762903528499057
1950	1056	3	3.285782273779395
1959	11024	5	3.0637085593914173
1958	6123	3	3.285782273779395
1957	11016	2	3.461798557525109
1956	11008	3	3.285782273779395
1955	5254	8	2.859738566197147
Orne	6704	1	3.762903528499057
witchcraft	8393	4	3.1607685618611283
off-shore	7985	1	3.762903528499057
convention	12732	2	3.461798557525109
calcium	5303	1	3.762903528499057
appropriately	4920	3	3.285782273779395
enlarged	9529	1	3.762903528499057
Jim	2077	8	2.859738566197147
manage	2847	14	2.615950051656401
1965	10561	6	2.9845273133437926
Sunset	11325	1	3.762903528499057
1964	11136	3	3.285782273779395
1963	6125	7	2.9175055095525466
Wick	1735	2	3.461798557525109
1962	9423	10	2.762678563727436
1961	4775	7	2.9175055095525466
fund	1635	18	2.506505032404872
pallbearer	7287	1	3.762903528499057
1960	10238	6	2.9845273133437926
cooler	9771	2	3.461798557525109
Blanc	6777	1	3.762903528499057
intermittently	9043	1	3.762903528499057
Fortune	8145	2	3.461798557525109
1969	4854	5	3.0637085593914173
1968	206	5	3.0637085593914173
1967	4830	6	2.9845273133437926
e.g.	8329	1	3.762903528499057
boogie-woogie	10566	1	3.762903528499057
1966	5256	9	2.808210972924222
Hamedrash	8927	27	2.330413773349191
Morrissey	12374	1	3.762903528499057
incur	5711	3	3.285782273779395
polysaccharide	9624	1	3.762903528499057
Blake	6630	2	3.461798557525109
plume	10216	1	3.762903528499057
three	110	104	1.7403626894942439
17th	6741	5	3.0637085593914173
ordeal	6456	1	3.762903528499057
1976	8874	11	2.7209857441537393
1975	9759	4	3.1607685618611283
1974	9173	5	3.0637085593914173
1973	8873	4	3.1607685618611283
1972	2255	6	2.9845273133437926
1971	6131	3	3.285782273779395
premise	7614	2	3.461798557525109
1970	1767	7	2.9175055095525466
Network	9990	3	3.285782273779395
season	619	60	1.9822712330395684
controversial	1210	3	3.285782273779395
vis-à-vi	12486	1	3.762903528499057
1979	6135	13	2.6483600109809315
tenant	5774	1	3.762903528499057
1978	9718	7	2.9175055095525466
1977	7500	13	2.6483600109809315
Parton	6927	2	3.461798557525109
deputy	3993	1	3.762903528499057
Cold	2867	1	3.762903528499057
biofuel	1532	6	2.9845273133437926
Cole	4985	5	3.0637085593914173
nationally	5507	2	3.461798557525109
1990	822	11	2.7209857441537393
changeup	11276	1	3.762903528499057
mythology	8641	1	3.762903528499057
Yoko	7575	1	3.762903528499057
Hodges	7790	1	3.762903528499057
1987	10248	4	3.1607685618611283
1986	7778	4	3.1607685618611283
1985	7775	4	3.1607685618611283
1984	3323	2	3.461798557525109
provide	1171	62	1.968482948553935
1983	7592	10	2.762678563727436
Colt	11323	1	3.762903528499057
1982	7523	14	2.615950051656401
1981	7488	5	3.0637085593914173
1980	6629	11	2.7209857441537393
Life	2653	15	2.586587304671755
Burnham	5030	1	3.762903528499057
societal	9968	1	3.762903528499057
1989	1063	11	2.7209857441537393
Pure	13648	1	3.762903528499057
1988	3354	3	3.285782273779395
realest	3058	1	3.762903528499057
log	664	5	3.0637085593914173
Oliphant	8778	1	3.762903528499057
translator	8099	1	3.762903528499057
Cook	11674	17	2.531478917042255
solar	1761	2	3.461798557525109
teaching	3673	5	3.0637085593914173
Narragansett	7953	7	2.9175055095525466
9000	184	1	3.762903528499057
shelve	7653	1	3.762903528499057
1998	3026	15	2.586587304671755
lot	3287	17	2.531478917042255
1997	2620	21	2.439332693830263
fuse	10761	1	3.762903528499057
Strummer	11856	1	3.762903528499057
1996	2580	8	2.859738566197147
computer	7645	7	2.9175055095525466
1995	2492	22	2.419955748489758
premium	6822	1	3.762903528499057
wholesale	9149	1	3.762903528499057
1994	824	17	2.531478917042255
low	575	12	2.6830470382388496
1993	2392	8	2.859738566197147
1992	2359	4	3.1607685618611283
1991	5278	4	3.1607685618611283
solidarity	10005	3	3.285782273779395
nesting	672	1	3.762903528499057
inboard	13099	1	3.762903528499057
contradiction	3664	6	2.9845273133437926
1999	3045	11	2.7209857441537393
funding	1342	7	2.9175055095525466
Troussé	4910	1	3.762903528499057
doll	4512	4	3.1607685618611283
initial	5049	10	2.762678563727436
KOH	9574	1	3.762903528499057
incisive	11483	1	3.762903528499057
fury	11958	3	3.285782273779395
rudimentary	12119	1	3.762903528499057
orphan	9353	1	3.762903528499057
Betws-y-Coed	5741	2	3.461798557525109
hymenium	9568	1	3.762903528499057
Usher	3088	1	3.762903528499057
Placido	13597	1	3.762903528499057
businessperson	10813	1	3.762903528499057
clip	11943	1	3.762903528499057
door	9074	3	3.285782273779395
quick	3154	7	2.9175055095525466
nutrient	9621	2	3.461798557525109
alliance	2142	9	2.808210972924222
doom	3239	1	3.762903528499057
oddball	12740	1	3.762903528499057
experience	3566	26	2.346352974450639
merry	4122	1	3.762903528499057
zone	5548	7	2.9175055095525466
Jeanette	10655	1	3.762903528499057
Countess	4096	2	3.461798557525109
Cardigan	5939	1	3.762903528499057
Lords	6527	2	3.461798557525109
Turbines	1442	1	3.762903528499057
Core	10647	1	3.762903528499057
Joe	3081	5	3.0637085593914173
Queen	4114	52	2.0453229787866576
Jon	11831	10	2.762678563727436
particular	1859	22	2.419955748489758
p.m.	5506	1	3.762903528499057
Schouler	4739	1	3.762903528499057
August	893	43	2.1271047983648077
fumble	5615	6	2.9845273133437926
Joy	12372	1	3.762903528499057
Wiis	13543	1	3.762903528499057
ample	1981	1	3.762903528499057
Wild	7237	1	3.762903528499057
York	2514	95	1.7781512503836436
Jr.	2650	7	2.9175055095525466
jealousy	7097	1	3.762903528499057
outcry	12056	1	3.762903528499057
synonym	11347	5	3.0637085593914173
Sylvia	13587	1	3.762903528499057
faintest	12976	1	3.762903528499057
arthropod	9933	1	3.762903528499057
relief	4925	6	2.9845273133437926
grey-brown	9794	3	3.285782273779395
wildly	11705	1	3.762903528499057
Wavegen	1317	3	3.285782273779395
Cork	6453	1	3.762903528499057
villager	8015	1	3.762903528499057
Famous	4743	2	3.461798557525109
flagship	13189	3	3.285782273779395
Fouse	2898	1	3.762903528499057
someone	2936	3	3.285782273779395
interaction	4054	3	3.285782273779395
Norm	11047	1	3.762903528499057
unbelievably	11972	1	3.762903528499057
apartment	4205	1	3.762903528499057
Helen	6622	4	3.1607685618611283
SeaGen	1443	1	3.762903528499057
gaping	11944	1	3.762903528499057
compassion	10076	1	3.762903528499057
conceivably	1930	1	3.762903528499057
Bangor	5789	1	3.762903528499057
dote	6473	1	3.762903528499057
Tecks	4162	2	3.461798557525109
record	919	131	1.6434526764861874
principally	933	2	3.461798557525109
Scholarship	3116	1	3.762903528499057
Providence	8537	3	3.285782273779395
Palace	4091	11	2.7209857441537393
mile	3670	9	2.808210972924222
nineteen	8032	1	3.762903528499057
mourning	4195	3	3.285782273779395
milk	12495	1	3.762903528499057
bill	147	7	2.9175055095525466
mill	5944	1	3.762903528499057
Zeitung	6517	1	3.762903528499057
Line	8528	1	3.762903528499057
dose	9707	1	3.762903528499057
Hershkovitz	11373	1	3.762903528499057
Reform	9186	1	3.762903528499057
adult	736	22	2.419955748489758
relative	204	8	2.859738566197147
sphenopalatine	11492	1	3.762903528499057
Guterman	12513	1	3.762903528499057
annuity	4154	1	3.762903528499057
October	640	37	2.1931245983544616
chaotic	9215	1	3.762903528499057
21-inch	13074	1	3.762903528499057
mine	1833	16	2.558708570533166
mind	939	19	2.482873583608754
emergence	4030	1	3.762903528499057
Blue	4081	3	3.285782273779395
retailer	13637	1	3.762903528499057
adjoining	5107	1	3.762903528499057
operational	1491	2	3.461798557525109
Nova	1519	1	3.762903528499057
involve	1150	49	2.0718820073061255
unwillingness	10075	1	3.762903528499057
elude	8271	1	3.762903528499057
Cypress	10331	1	3.762903528499057
Minagawa	13532	1	3.762903528499057
overrated	7120	1	3.762903528499057
Martins	11793	2	3.461798557525109
Pentland	1456	4	3.1607685618611283
onscreen	12502	2	3.461798557525109
Leeman	5360	1	3.762903528499057
stocking	4892	2	3.461798557525109
Noye	8151	1	3.762903528499057
emergency	2766	3	3.285782273779395
displaced	10183	1	3.762903528499057
Wire	10693	1	3.762903528499057
cheated	12197	1	3.762903528499057
down	712	56	2.012837224705172
Lisa	10497	1	3.762903528499057
bracken	9925	1	3.762903528499057
habit	20	5	3.0637085593914173
bird	40	36	2.2041199826559246
club	4788	7	2.9175055095525466
Orator	10144	1	3.762903528499057
radius	12821	4	3.1607685618611283
signal	10829	2	3.461798557525109
Wirt	11360	1	3.762903528499057
Autumnalis	9458	2	3.461798557525109
oudemansi	11629	1	3.762903528499057
andalusian	6888	1	3.762903528499057
presidium	9299	1	3.762903528499057
Acorn	7741	1	3.762903528499057
Gymnorhina	9894	1	3.762903528499057
roofing	5753	6	2.9845273133437926
month	714	70	1.9138138523837167
pretentious	11754	1	3.762903528499057
large-scale	5081	4	3.1607685618611283
chuck	11841	1	3.762903528499057
dehumanization	12743	1	3.762903528499057
Famicom	7668	3	3.285782273779395
synthesizer	10615	1	3.762903528499057
35-yard	5610	1	3.762903528499057
Harbor	7960	14	2.615950051656401
importance	4247	6	2.9845273133437926
worthy	6211	3	3.285782273779395
Organized	11888	1	3.762903528499057
title	2996	56	2.012837224705172
miss	2776	12	2.6830470382388496
Bolin	13376	1	3.762903528499057
Andover	6953	1	3.762903528499057
Minneapolis	10101	2	3.461798557525109
Children	4373	6	2.9845273133437926
Virginians	8835	1	3.762903528499057
nuclear	931	10	2.762678563727436
continuation	12980	1	3.762903528499057
jetport	10330	2	3.461798557525109
spelling	3337	1	3.762903528499057
Redfern	6617	1	3.762903528499057
Kovno	9345	1	3.762903528499057
custom	3520	3	3.285782273779395
Historic	5111	13	2.6483600109809315
retro	11709	2	3.461798557525109
permission	2221	4	3.1607685618611283
reline	13350	1	3.762903528499057
Callan	13679	1	3.762903528499057
fiend	10110	1	3.762903528499057
Forestry	1653	3	3.285782273779395
interpret	13434	1	3.762903528499057
shrubland	432	1	3.762903528499057
half-inning	11068	2	3.461798557525109
Croix	10606	1	3.762903528499057
convert	1557	12	2.6830470382388496
charisma	12491	1	3.762903528499057
division	1999	9	2.808210972924222
Tonteknik	12552	1	3.762903528499057
crimean	6364	1	3.762903528499057
impaired	6569	1	3.762903528499057
Heatseekers	13653	1	3.762903528499057
usually	401	22	2.419955748489758
scoreboard	5672	3	3.285782273779395
unrecorded	4004	1	3.762903528499057
proudly	10409	1	3.762903528499057
Congregations	9052	5	3.0637085593914173
Live	10608	4	3.1607685618611283
sense	3238	9	2.808210972924222
classification	98	2	3.461798557525109
physically	12163	1	3.762903528499057
field	1923	32	2.2576785748691846
ten-pin	13395	1	3.762903528499057
post-war	3414	3	3.285782273779395
baseball	10934	19	2.482873583608754
evaluate	5056	1	3.762903528499057
mite	11624	1	3.762903528499057
renown	10185	1	3.762903528499057
amalgamate	5851	2	3.461798557525109
Lagan	6144	1	3.762903528499057
Adelaide	4101	1	3.762903528499057
mention	3038	5	3.0637085593914173
Thornton	1946	1	3.762903528499057
maf	1008	1	3.762903528499057
legally	8415	1	3.762903528499057
legislator	8800	1	3.762903528499057
28-yard	5624	2	3.461798557525109
herald	6067	2	3.461798557525109
man	2043	88	1.8129133566428555
map	2211	5	3.0637085593914173
Goodrich	6982	1	3.762903528499057
highest-paid	7096	1	3.762903528499057
may	407	90	1.806179973983887
Roman	2295	2	3.461798557525109
bless	3147	1	3.762903528499057
Fresco	10976	1	3.762903528499057
virtuoso	12766	1	3.762903528499057
unseen	12991	1	3.762903528499057
residency	11867	2	3.461798557525109
opera	10858	1	3.762903528499057
presumably	1876	2	3.461798557525109
bonus	4777	6	2.9845273133437926
bolivaris	11372	20	2.4608978427565478
casino	5396	1	3.762903528499057
teenage	11780	1	3.762903528499057
convene	9264	2	3.461798557525109
anaerobic	1597	6	2.9845273133437926
Chris	4958	6	2.9845273133437926
residence	4168	5	3.0637085593914173
ideal	6644	3	3.285782273779395
Alice	6388	7	2.9175055095525466
Walker	2201	1	3.762903528499057
equipment	3134	5	3.0637085593914173
pressure	1323	7	2.9175055095525466
millionaire	7586	1	3.762903528499057
loggerheads	6272	1	3.762903528499057
colorful	9333	2	3.461798557525109
60-city	10626	1	3.762903528499057
differentiation	11573	1	3.762903528499057
Ritchie	12007	1	3.762903528499057
cocaine	2324	2	3.461798557525109
Spungen	12037	5	3.0637085593914173
men	4584	5	3.0637085593914173
Bulldogs	5419	9	2.808210972924222
physical	5489	6	2.9845273133437926
wicked	3120	3	3.285782273779395
2010s	13696	1	3.762903528499057
corrugation	12924	2	3.461798557525109
glitzy	4786	1	3.762903528499057
Rivers	8841	2	3.461798557525109
exactly	6461	1	3.762903528499057
structure	1505	42	2.1367205671564067
constituency	9252	1	3.762903528499057
Himalia	13002	4	3.1607685618611283
Paper	1038	1	3.762903528499057
mercy	12296	1	3.762903528499057
aving	10432	1	3.762903528499057
Janeiro	753	2	3.461798557525109
about	886	140	1.6127838567197355
outdo	4912	1	3.762903528499057
danger	3552	4	3.1607685618611283
cutting-edge	11814	1	3.762903528499057
patch	352	2	3.461798557525109
above	671	25	2.3636119798921444
1:15	2769	1	3.762903528499057
Wyman	12489	1	3.762903528499057
english-speaking	6045	2	3.461798557525109
resident	403	17	2.531478917042255
comprise	4480	5	3.0637085593914173
height	5068	8	2.859738566197147
receiver	5467	7	2.9175055095525466
Metallien	12525	1	3.762903528499057
outer	1389	15	2.586587304671755
invent	5950	1	3.762903528499057
wonderful	10520	1	3.762903528499057
Newcombe	11248	1	3.762903528499057
Lilian	7181	1	3.762903528499057
flood	1070	4	3.1607685618611283
illicit	7027	1	3.762903528499057
Ken	10666	3	3.285782273779395
cupola-like	9170	1	3.762903528499057
1:28	5629	1	3.762903528499057
animal	584	8	2.859738566197147
boost	1840	4	3.1607685618611283
Blithedale	7162	1	3.762903528499057
Georgia	5005	101	1.7558748556724915
co-conspirator	2856	1	3.762903528499057
Latore	2271	1	3.762903528499057
Office	2022	3	3.285782273779395
mic	12273	1	3.762903528499057
Clergymen	12146	1	3.762903528499057
association	1975	6	2.9845273133437926
mid	5938	1	3.762903528499057
eliminate	4026	3	3.285782273779395
believe	524	34	2.230448921378274
Cotton	5348	1	3.762903528499057
mii	13406	3	3.285782273779395
arabian	6714	5	3.0637085593914173
augment	8974	1	3.762903528499057
butterfly	10340	1	3.762903528499057
Radar	7491	3	3.285782273779395
Davenport	11096	1	3.762903528499057
mix	3049	5	3.0637085593914173
Military	6585	1	3.762903528499057
far-distant	1910	1	3.762903528499057
though	55	68	1.9294189257142926
slang	7536	2	3.461798557525109
Metallica	12696	1	3.762903528499057
swamp	435	2	3.461798557525109
transportation	1696	1	3.762903528499057
silicosis	6105	2	3.461798557525109
mismatch	5486	1	3.762903528499057
associated	8488	1	3.762903528499057
NOFX	12377	1	3.762903528499057
glide	456	2	3.461798557525109
open	424	35	2.2174839442139063
play-calling	5415	1	3.762903528499057
841,736	13457	1	3.762903528499057
reintroduce	3911	1	3.762903528499057
invest	6547	3	3.285782273779395
Erase	12556	11	2.7209857441537393
project	958	47	2.089905111439398
chronology	13199	1	3.762903528499057
incapacitated	551	1	3.762903528499057
lateral	5681	3	3.285782273779395
brownstone	9073	1	3.762903528499057
roughly	3964	4	3.1607685618611283
26,000	5859	1	3.762903528499057
Jackie	11013	3	3.285782273779395
emotionally	8570	2	3.461798557525109
unappreciated	8827	1	3.762903528499057
coincidental	2033	2	3.461798557525109
Kid	11769	2	3.461798557525109
Bootleg	7719	1	3.762903528499057
William	3548	39	2.1702617153949575
superfamily	9763	1	3.762903528499057
Sporting	11292	1	3.762903528499057
Kim	2500	4	3.1607685618611283
psychiatrist	4845	1	3.762903528499057
50,000	5982	2	3.461798557525109
predestination	8559	1	3.762903528499057
allow	588	56	2.012837224705172
weather-related	5252	1	3.762903528499057
befall	6558	2	3.461798557525109
ranger	10559	1	3.762903528499057
proper	4611	7	2.9175055095525466
Hiaasen	10510	1	3.762903528499057
vegetable	1541	2	3.461798557525109
Phillips	4760	3	3.285782273779395
18th	5809	3	3.285782273779395
14-inch	13053	3	3.285782273779395
walk-on	5717	2	3.461798557525109
gesture	12323	1	3.762903528499057
berth	13157	1	3.762903528499057
concrete-like	5166	1	3.762903528499057
immature	9807	3	3.285782273779395
Davison	10518	1	3.762903528499057
unaffected	3831	1	3.762903528499057
high-pitched	9822	1	3.762903528499057
bedroom	6260	3	3.285782273779395
mesoloph	11523	1	3.762903528499057
cello	10847	1	3.762903528499057
Bruce	7074	1	3.762903528499057
money	2505	22	2.419955748489758
euphoric	11929	1	3.762903528499057
Hydro	1057	2	3.461798557525109
endanger	9376	1	3.762903528499057
Contingent	11813	3	3.285782273779395
mod	12423	1	3.762903528499057
sunshine	1759	2	3.461798557525109
reliably	9605	1	3.762903528499057
ventricose	9576	1	3.762903528499057
moi	11755	1	3.762903528499057
Teddy	4763	2	3.461798557525109
mafioso	3199	1	3.762903528499057
mom	2681	1	3.762903528499057
thugs-n-harmony	3191	1	3.762903528499057
revolution	4067	7	2.9175055095525466
knife-wielding	12084	1	3.762903528499057
relation	3461	18	2.506505032404872
Liebeck	13668	1	3.762903528499057
obstacle	7394	7	2.9175055095525466
slate	5725	82	1.845098040014257
posterolateral	11488	1	3.762903528499057
Jacket	4082	1	3.762903528499057
mph	13035	4	3.1607685618611283
change-of-command	13283	1	3.762903528499057
anthology	7101	2	3.461798557525109
toward	11269	2	3.461798557525109
among	3411	59	1.9912260756924949
gorge	7174	1	3.762903528499057
lead-colored	11434	1	3.762903528499057
sympathizer	7075	1	3.762903528499057
fertilize	8092	2	3.461798557525109
lgbt	4861	1	3.762903528499057
continental	9639	1	3.762903528499057
flock	388	2	3.461798557525109
galvanize	3663	1	3.762903528499057
Flattery	13242	1	3.762903528499057
tongue	610	2	3.461798557525109
signature	4953	5	3.0637085593914173
literary	6965	12	2.6830470382388496
iscovery	12807	1	3.762903528499057
coppice	1700	1	3.762903528499057
invader	6716	1	3.762903528499057
Gehrig	11286	1	3.762903528499057
punch	2591	3	3.285782273779395
slave	3512	11	2.7209857441537393
installation	1781	6	2.9845273133437926
writing	7346	4	3.1607685618611283
federal	5109	3	3.285782273779395
include	242	218	1.414973347970818
exposé	10281	1	3.762903528499057
alongside	2440	10	2.762678563727436
Rhuddlan	5792	1	3.762903528499057
aged	9358	1	3.762903528499057
keel-laying	13107	2	3.461798557525109
nucleus	8538	1	3.762903528499057
tutoring	13734	1	3.762903528499057
Radio	12136	2	3.461798557525109
direct-drive	13021	1	3.762903528499057
ashlar	9081	1	3.762903528499057
15-year	6978	1	3.762903528499057
Partnership	1987	1	3.762903528499057
Edwards	4964	1	3.762903528499057
infrequently	3366	1	3.762903528499057
defender	7190	1	3.762903528499057
Osteen	11184	1	3.762903528499057
informality	9022	1	3.762903528499057
float	1266	4	3.1607685618611283
avian	573	1	3.762903528499057
+15	13057	1	3.762903528499057
Phillies	11141	3	3.285782273779395
Argent	1546	1	3.762903528499057
Interactive	13497	1	3.762903528499057
Gustaf	12575	1	3.762903528499057
Sports	10951	40	2.1583624920952498
Fragrance	12334	1	3.762903528499057
offset	1880	3	3.285782273779395
nstead	12013	1	3.762903528499057
orchestrate	2559	1	3.762903528499057
excite	7364	6	2.9845273133437926
failed	8182	1	3.762903528499057
Mackin	11681	1	3.762903528499057
sequence	7425	4	3.1607685618611283
fretless	10653	1	3.762903528499057
mud	6837	2	3.461798557525109
mug	12242	1	3.762903528499057
mum	11987	1	3.762903528499057
chunk	8695	1	3.762903528499057
morganatic	4095	2	3.461798557525109
libel	7117	1	3.762903528499057
jovian	12819	11	2.7209857441537393
Mackie	3310	1	3.762903528499057
Janssen	11210	1	3.762903528499057
Negro	11308	1	3.762903528499057
mvp	5636	1	3.762903528499057
assistant	4219	8	2.859738566197147
right-hander	11119	1	3.762903528499057
overestimate	11622	1	3.762903528499057
Newfoundland	7945	1	3.762903528499057
ultimately	3288	14	2.615950051656401
ineffective	11085	1	3.762903528499057
three-game	11086	1	3.762903528499057
swarm	607	1	3.762903528499057
matron	6387	1	3.762903528499057
clubhouse	11038	1	3.762903528499057
landscape	1213	4	3.1607685618611283
perfection	11191	1	3.762903528499057
1920s	5195	5	3.0637085593914173
200mw	1657	1	3.762903528499057
Street	1829	34	2.230448921378274
educate	4135	3	3.285782273779395
Constitution	13356	1	3.762903528499057
straggle	8752	1	3.762903528499057
Eisteddfodau	6209	1	3.762903528499057
merchant	8174	5	3.0637085593914173
intermittency	1169	2	3.461798557525109
bronze	5082	3	3.285782273779395
Statue	5133	1	3.762903528499057
conception	7108	2	3.461798557525109
Invaders	7579	1	3.762903528499057
guest	2714	11	2.7209857441537393
aboard	6284	6	2.9845273133437926
detail	3220	6	2.9845273133437926
Taft	4999	20	2.4608978427565478
connotation	11890	1	3.762903528499057
Missionary	9113	4	3.1607685618611283
glazier	8975	1	3.762903528499057
colloquially	8932	1	3.762903528499057
sleep	6468	2	3.461798557525109
jamaican	2267	1	3.762903528499057
refuse	4348	15	2.586587304671755
bioregion	1890	1	3.762903528499057
elevated	8460	2	3.461798557525109
particle	9498	31	2.2695129442179165
sweep	3577	4	3.1607685618611283
hyperboloid	13211	1	3.762903528499057
website	4712	6	2.9845273133437926
third-generation	8584	1	3.762903528499057
Brenholts	10731	1	3.762903528499057
steppin	11802	2	3.461798557525109
farce	12199	1	3.762903528499057
Biggie	2338	8	2.859738566197147
refute	2844	1	3.762903528499057
emerge	972	4	3.1607685618611283
sweet	10277	1	3.762903528499057
anniversary	7700	2	3.461798557525109
steeply	12833	1	3.762903528499057
repetition	13198	1	3.762903528499057
boyhood	4132	1	3.762903528499057
pilifer	11635	1	3.762903528499057
female	652	23	2.399673721481038
lavender	698	1	3.762903528499057
Monkees	11803	1	3.762903528499057
mollipilosus	11349	4	3.1607685618611283
hypnotic	10889	1	3.762903528499057
ealisation	825	1	3.762903528499057
sonic	3264	2	3.461798557525109
cruel	4254	2	3.461798557525109
jail	2326	5	3.0637085593914173
Impala	2747	2	3.461798557525109
evergreen	11578	1	3.762903528499057
volume	1778	3	3.285782273779395
ritually	3694	3	3.285782273779395
unsolved	2795	1	3.762903528499057
german-born	4351	1	3.762903528499057
culminate	6060	2	3.461798557525109
gray-green	692	1	3.762903528499057
vagrant	420	2	3.461798557525109
responsible	3912	11	2.7209857441537393
hitter	10977	3	3.285782273779395
chiefly	7179	1	3.762903528499057
unremarkable	6774	1	3.762903528499057
praise	2478	11	2.7209857441537393
Lowell	7288	2	3.461798557525109
stuccoed	9078	1	3.762903528499057
bricolage	12413	1	3.762903528499057
swear	3684	3	3.285782273779395
career	2329	41	2.1492191126553797
purify	8320	1	3.762903528499057
Bavasi	11033	4	3.1607685618611283
moral	4456	5	3.0637085593914173
brethren	8557	1	3.762903528499057
darkness	7197	1	3.762903528499057
nar	10712	1	3.762903528499057
similar	57	35	2.2174839442139063
mapping	13372	1	3.762903528499057
partnership	1737	8	2.859738566197147
Islington	11877	2	3.461798557525109
sexton	8972	1	3.762903528499057
Spencer	8660	1	3.762903528499057
relevance	10070	1	3.762903528499057
driver	2731	4	3.1607685618611283
pajamas	7603	1	3.762903528499057
Official	8519	2	3.461798557525109
Medical	2763	1	3.762903528499057
Iroquois	3483	6	2.9845273133437926
Bramwell	13478	1	3.762903528499057
Harcus	2192	1	3.762903528499057
optimism	5602	1	3.762903528499057
against	1681	64	1.954242509439325
saleable	6010	1	3.762903528499057
swell	10831	2	3.461798557525109
manufacturer	1153	4	3.1607685618611283
remind	4629	4	3.1607685618611283
Tallahassee	10303	3	3.285782273779395
withstand	13101	1	3.762903528499057
encourage	1588	7	2.9175055095525466
-rrb-	188	484	1.0413926851582251
Lubeck	7737	1	3.762903528499057
Jimmy	2562	3	3.285782273779395
honestly	12609	1	3.762903528499057
MCA	7749	1	3.762903528499057
Lac	11882	1	3.762903528499057
Treves	6478	1	3.762903528499057
genome	9632	1	3.762903528499057
kingussie	1121	1	3.762903528499057
piano/keyboards	10583	1	3.762903528499057
Las	2623	2	3.461798557525109
Law	1186	1	3.762903528499057
honor	3100	22	2.419955748489758
stylistic	12661	1	3.762903528499057
faggot	12175	1	3.762903528499057
Tate	6113	1	3.762903528499057
bureau	12081	1	3.762903528499057
net	1594	6	2.9845273133437926
pronouncement	8305	1	3.762903528499057
cable	1310	1	3.762903528499057
nes	7686	3	3.285782273779395
new	997	125	1.662757831681574
Fromont	6620	1	3.762903528499057
heater	1723	1	3.762903528499057
Octave	10698	1	3.762903528499057
Buzzards	8548	1	3.762903528499057
Incineration	1951	1	3.762903528499057
Marjory	10099	23	2.399673721481038
synapomorphy	11401	1	3.762903528499057
Sheena	10628	3	3.285782273779395
eponymous	7441	1	3.762903528499057
Synagogue	9007	5	3.0637085593914173
meander	10862	1	3.762903528499057
20,000	5980	5	3.0637085593914173
kosher	9216	4	3.1607685618611283
pronoun	7299	1	3.762903528499057
